地区,用户id,昵称,性别,微博数,粉丝数,关注数,id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
四川,2970452952,李子柒,女,411,25616137,183,4035586056384307,回家了…上山浪了一圈…这个季节居然还能捡到两朵鸡枞……晚饭不用愁了（图四有谁吃过啊？） ,"https://ww3.sinaimg.cn/large/b10d83d8jw1f981o1zc67j20zk0qo13e.jpg,https://ww4.sinaimg.cn/large/b10d83d8jw1f981o5595ij20zk0qok6b.jpg,https://ww1.sinaimg.cn/large/b10d83d8jw1f981o3ji7gj20zk0qodvi.jpg,https://ww2.sinaimg.cn/large/b10d83d8jw1f981o5ufl3j20qo0zkq8e.jpg,https://ww1.sinaimg.cn/large/b10d83d8jw1f981o13rgpj20qo0qogpu.jpg,https://ww1.sinaimg.cn/large/b10d83d8jw1f981o6eif2j20qo0qogpm.jpg,https://ww2.sinaimg.cn/large/b10d83d8jw1f981o7x25fj20zk0qoqc7.jpg,https://ww1.sinaimg.cn/large/b10d83d8jw1f981o07fgdj20qo0zkq7u.jpg,https://ww3.sinaimg.cn/large/b10d83d8jw1f981o8rfz0j20qo0qo7av.jpg",,,2016-10-28,iPhone 6,16244,3373,251,,
四川,2970452952,李子柒,女,411,25616137,183,4034042712680124,#古香古食#奶奶两个女儿回来看她老人家，家里突然热闹起来，就做了手抓饭。喜欢这种满满一大簸箕食物的感觉！傣菜注重酸香辣，如果吃不惯可以换成任何自己喜欢的食物！比如你喜欢吃小龙虾就摆上满满一桌小龙虾，怎么高兴怎么来，没人管你！#地方美食# @鲜城  #不可辜负的美食# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/iLH3gOAMlx075RBLsg2k01040201ctD50E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982401&ssig=6N1PIjknYp&KID=unistore,video",,2016-10-24,分享按钮,70905,9510,13756,"古香古食,地方美食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4031588272781647,#古香古食#古方红糖姜枣膏。终于赶在冬天之前把我每年都要熬几次的这个温补暖身茶拍出来了。冬天容易手脚冰凉的朋友们一定要收好了！对女生更是好处多多。男生朋友长期喝酒也可以喝一喝养养胃。冬天一杯香香甜甜整个身子都暖了。男女老少皆宜的平价好物 @鲜城 #不可辜负的美食# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/FGZntmeXlx075GGvoHuw0104020155qk0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982401&ssig=oZ%2FtdmDuBi&KID=unistore,video",,2016-10-17,分享按钮,34121,5796,28719,"古香古食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4031168037401579,中午来屋后堆柴的地方取柴火时，意外遇到几颗野生平谷和树芝…记得上次见野平菇还是在十几年前的一颗柳木上…… ,"https://ww1.sinaimg.cn/large/b10d83d8gw1f8ty9d7deqj214z0qnwyv.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f8ty9jqwoej20qo140tku.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f8ty9rdc9pj215y0qo45z.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f8ty98zliuj215e0qo7cx.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f8ty9hanboj217k0qoanz.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f8ty97l3mzj21400qogym.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f8ty9oiajxj21bg0qon6h.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f8ty9qhafzj217t0qo0zq.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f8ty9m2odkj21bg0qoqe1.jpg",,,2016-10-16,iPhone 6,12392,838,205,,
四川,2970452952,李子柒,女,411,25616137,183,4029001658132070,反正今天这顿打你是躲不过的了 ,"https://ww2.sinaimg.cn/large/b10d83d8gw1f8n1isvy78j20qo1bf43y.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f8n1iwzawyj20rs0iiten.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f8n1iwb9m1j20rs0iidkk.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f8n1j33trcj20rs0ie781.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f8n1j0q38tj20qo0zjqn4.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f8n1itcfp3j20jf0g7myz.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f8n1irvyxoj20qo0yeamd.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f8n1iuo20dj211j0qodqh.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f8n1j2c17yj20qo0uik1q.jpg",,,2016-10-10,iPhone 6,17074,1319,150,,
四川,2970452952,李子柒,女,411,25616137,183,4028611449425274,#古香古食#重阳节起于公元前221年，经历了2000多年的历史文明。人们在这天登高望远、饮酒赏菊、吃重阳糕、佩戴茱萸。在传统文化日渐被淡忘的今天，如果您刚好看到这个视频，请把它分享给你的亲朋或者孩子。也算是对中国传统文化的一种传承吧！#地方美食# @鲜城 #不可辜负的美食# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/TnHVUkFHlx075tHCNMBi01040200Y6qr0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982405&ssig=IbTvBiOIeh&KID=unistore,video",,2016-10-09,分享按钮,22688,1265,4809,"古香古食,地方美食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4027848283082877,#古香古食# 黑鱼，早在2000多年前就被《神农本草经》列为虫鱼上品。不光其蛋白质比鸡、牛肉高，它还是一味药。可祛瘀生新、生肌补血、促进伤口愈合。刺儿少，适合老人。重阳节到了！用它给家里的老人煮一锅热粥吧！#地方美食#（属粤菜） #不可辜负的美食# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/DigAHKJ2lx075qlykDPG01040201RVwd0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982405&ssig=Kl4h%2BB1Gy%2B&KID=unistore,video",,2016-10-07,分享按钮,32691,3036,10086,"古香古食,地方美食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4026419757433603,#古香古食# 梅菜扣肉，又称烧白、虎皮扣肉，属粤菜客家菜......传说苏东坡居惠州时让家厨仿东坡扣肉的做法用梅菜做成了这道“梅菜扣肉” ......小时候看爷爷在各种乡宴上做过很多次....零星的记忆...模糊的画面...一种味道念一个人...... @鲜城 #不可辜负的美食# #地方美食# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/jsv9Thghlx075k3lLY4w01040201asAs0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982405&ssig=7n9Y%2FqDuV%2B&KID=unistore,video",,2016-10-03,分享按钮,40532,5102,15219,"古香古食,不可辜负的美食,地方美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4024277071926120,这次应该是今年最后一次能看到这么多菌子了…入秋以后还会再长一批鹅蛋菌（图2、4、7）之后再想吃就只能等明年了…灵芝的样子好像如意…看着就觉得喜庆…… ,"https://ww1.sinaimg.cn/large/b10d83d8gw1f87yu5a7f0j20qo0qowqv.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f87ytwve6fj20qo0qo44c.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f87yttf2tuj20qo0qoaj5.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f87ytvnohkj20qo0qok2j.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f87yu87vdkj20t70qotll.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f87yu3bsagj20qo0qoqct.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f87ytrbywuj20qo0zkdnd.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f87ytzoaojj20qo0qodra.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f87ytzzvr7j20tm0gpjvr.jpg",,,2016-09-27,iPhone 6,10234,845,140,,
四川,2970452952,李子柒,女,411,25616137,183,4023367289910614,#古香古食# 山西名片----刀削面。至今已有2000多年的历史，山西特色传统美食，中国十大名面之一。刀削面吃起来要够劲道，和面和揉面是关键，水合面的比例为一斤面3两水最合适。入口外滑内筋，软而不黏。形似柳叶，天下一绝。@鲜城  #不可辜负的美食# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/XldKyqjFlx0756CnSLKw01040200WEEY0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982405&ssig=9%2FMcmH1MmV&KID=unistore,video",,2016-09-24,分享按钮,25349,2452,3983,"古香古食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4022504060197222,种晚了…结的果子有一丢丢小…… ,"https://ww3.sinaimg.cn/large/b10d83d8jw1f82bahwq79j20qo0qoqci.jpg,https://ww4.sinaimg.cn/large/b10d83d8jw1f82bai9yo5j20qo0qothw.jpg",,,2016-09-22,iPhone 6,10958,1706,103,,
四川,2970452952,李子柒,女,411,25616137,183,4022169320627820,入秋了…换上了长袖……谷子和玉米都收完了…前年嫁接的蜜柚也长到比脑袋都大……农闲时……随便吃点儿…………#古香古色##古香古食##李子柒的日常# ,"https://ww1.sinaimg.cn/large/b10d83d8jw1f818qyto71j20qo0qoqbb.jpg,https://ww1.sinaimg.cn/large/b10d83d8jw1f818qz1wxjj20zk0qo79c.jpg,https://ww4.sinaimg.cn/large/b10d83d8jw1f818qwta8yj20qo0qo7az.jpg,https://ww2.sinaimg.cn/large/b10d83d8jw1f818qy8tczj213z0qo781.jpg,https://ww2.sinaimg.cn/large/b10d83d8jw1f818qy0dz3j20qo0qo425.jpg,https://ww4.sinaimg.cn/large/b10d83d8jw1f818qyhzebj20zk0qogpu.jpg,https://ww4.sinaimg.cn/large/b10d83d8jw1f818qx0cvyj20ks0m8wj3.jpg,https://ww1.sinaimg.cn/large/b10d83d8jw1f818qx7h6qj20ks0pcgqv.jpg,https://ww1.sinaimg.cn/large/b10d83d8jw1f818qxdtiij20ks0mm43u.jpg",,,2016-09-21,iPhone 6,9477,718,79,"古香古色,古香古食,李子柒的日常",
四川,2970452952,李子柒,女,411,25616137,183,4020821662564682,终于花了两个小时认真看完你们的评论（老月饼视频）…每个人都有自己的故事…对于别人来说听的是故事，但对于自己来说那确是一步一个脚印走出来的人生……以下被圈到的十位朋友请私信我你们的收货地址……小礼物送上，愿你们和你们所爱的人都能平安健康❤️ ,"https://ww1.sinaimg.cn/large/b10d83d8gw1f7wxz5wf01j20ku0aimyq.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7wxz6djwaj20ku09ydgo.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f7wxz6bd9hj20ku0bignj.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7wxz6x5mtj20kg082jsc.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f7wxz5g6dsj20jy0bm40i.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7wxz7c3p1j20kq088t9q.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7wxz7c0jzj20k10ahtaa.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7wxz7qljmj20je0bywgg.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f7wxz8b27mj20hs0e4mz2.jpg",,,2016-09-17,iPhone 6,6314,174,37,,
四川,2970452952,李子柒,女,411,25616137,183,4020346480604659,哈哈哈哈哈哈……这小子今天被我奶奶给揍了…………今天家里晒了很多谷子他不去吃，偏要跑到厨房去偷面吃………奶奶骂他懒的送到嘴边都懒得嚼了………拍它它还瞪我……哈哈哈哈哈你小子活该噢……… ,"https://ww3.sinaimg.cn/large/b10d83d8gw1f7vfelqp04j20qo0qo46u.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7vfeqd69wj20qo0uc7c1.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7vfen5aunj20qo0zktke.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7vfep2ig3j20qo1b3k5m.jpg",,,2016-09-16,iPhone 6,11199,505,63,,
四川,2970452952,李子柒,女,411,25616137,183,4020134027328557,#古香古食# 古有传说吴刚月宫自酿桂花酒，今儿个哪位爱妃有空，来陪七爷我饮酒赏月可好？     （一个人要拍摄又要操作过程，晚上又不好对焦...后面那几十秒整整拍了8个小时.....累成狗....还有...感觉看完今天的酒鬼7，你们又要吵着要跟我离婚了.....） @鲜城 #不可辜负的美食# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/Nza2xiOMlx074SofpGrC01040201LgVz0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982409&ssig=1IZEsPxr%2Fp&KID=unistore,video",,2016-09-16,分享按钮,30516,3519,6911,"古香古食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4019329223698150,今天收获了好多南瓜…有像橄榄球的…还有飞碟…大橘子…法棍…还有像南瓜妖怪🎃的……好像整个冬天不缺南瓜吃了…… ,"https://ww1.sinaimg.cn/large/b10d83d8gw1f7s6n6bn6mj20qo0qo0zq.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7s6nk2u0fj20qo0qotdr.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f7s6nby8xwj20qo0qoq8g.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7s6n25ijoj20qo0zk7bh.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7s6mzsd4bj20qo0qo43j.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7s6nha53uj20zk0qogsu.jpg",,,2016-09-13,iPhone 6,8375,341,59,,
四川,2970452952,李子柒,女,411,25616137,183,4018854453486291,虫儿飞…虫儿飞…你在思念谁？ ,"https://ww1.sinaimg.cn/large/b10d83d8gw1f7qo54sanxj21bf0qoaeq.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f7qo55ebxoj21bf0qo3ze.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7qo537rryj21bf0qo78e.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7qo5b46k4j21bf0qoah7.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7qo589glij21bg0qoamn.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f7qo5a7yjxj21bf0qojvk.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7qo58r701j21bf0qowie.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7qo53pm9kj21bf0qotcp.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7qo55x72zj21bf0qowfa.jpg",,,2016-09-12,iPhone 6,7202,304,77,,
四川,2970452952,李子柒,女,411,25616137,183,4018840705183021,#古香古食#传统手工老月饼，小时候吃过的饼，一面沾满芝麻一面烤的有点焦...瓜子 花生 青红丝...偶尔还能嚼到一丝陈皮........味道是有记忆的，当你再次触碰到它的时候，所有的回忆都变得清晰...…（转评赞里逮10位寄给你们我做的月饼，中秋快乐！）#不可辜负的美食#@鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/U1LABdWWlx074MHpScGA010402010eHP0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982409&ssig=RbTPBzThsf&KID=unistore,video",,2016-09-12,分享按钮,29868,4155,4498,"古香古食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4017050244122468,#古香古食# 今天来教你们做个洋玩意儿…全网独一份儿一整颗榛子仁儿的纯手工豪华版费列罗视频…这家伙我两年前就会做，只是那时还没玩儿视频…（感恩一下有个小福利，转发+评论里由@微博抽奖平台 抽取5名送费列罗一份。小小心意）#古风# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/e68Cetpqlx073TdBHBjW01040200vCzz0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982409&ssig=ye6PUSkW88&KID=unistore,video",,2016-09-07,iPhone 6,25534,2291,4274,古香古食,微博抽奖平台
四川,2970452952,李子柒,女,411,25616137,183,4016715032073383,本来想配两句文诌诌的词发上来才显得有bigger…结果都怪书读少了…想了三天头发都揪秃了还是没想出来………算了…就这样发吧！费列罗那个视频里的几张截图～～ ,"https://ww3.sinaimg.cn/large/b10d83d8gw1f7juchv197j21bf0qomzb.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f7jucejq2oj21bf0qoahh.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7jucm32mxj21bf0qon3o.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f7jucodizuj21bf0qowu7.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7juchgxzmj21bf0qoq9t.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7jucjjdcmj21bf0qon43.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7juckd5k1j21bf0qo7ak.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f7jucqmziuj21bf0qotfz.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f7jucg82d2j21bf0qodoy.jpg",,,2016-09-06,iPhone 6,7922,508,90,,
四川,2970452952,李子柒,女,411,25616137,183,4016481765936969,之前从山上带了块石头回来养…后来……再后来……                      ——《小绿的一生》（PS：重新大量浇水的话还会活么？）（PPS：什么？我无聊？这都能被你猜到？我就是无聊………哈哈哈哈哈哈…不然哪个正常人会无聊到养石头…………hhhhhh…什么鬼……） ,"https://ww3.sinaimg.cn/large/b10d83d8gw1f7j3jbtbcwj20qo0qon5n.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f7j3ja5ie2j20qo0qo47z.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f7j3jds2i5j20qo0qon7l.jpg",,,2016-09-05,iPhone 6,7837,563,77,,
四川,2970452952,李子柒,女,411,25616137,183,4016271278398223,#古香古食# 啥？原来东坡肘子不是苏东坡发明的？ 哈…其实也差不多，传说是他夫人王氏歪打正着的妙作。也算是流传百世的经典川菜！ #古风##不可辜负的美食# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/pVoeASsElx074AJPkuHK01040200E60P0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982409&ssig=iwhnX%2FI949&KID=unistore,video",,2016-09-05,iPhone 6,19333,1714,4146,"古香古食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4014892892281739,关于这个问题嘛……………我只能说……我7岁的时候就在坟洞里逮着蛇尾巴往出拽………其实是很小的时候…农村夏天蛇多…我叔叔怕我被蛇咬了就训练过我怎样抓蛇……所以不用担心我啦 ,https://ww1.sinaimg.cn/large/b10d83d8gw1f7e133x8ksj20ku112n1o.jpg,,,2016-09-01,iPhone 6,11434,1195,40,,
四川,2970452952,李子柒,女,411,25616137,183,4014880879235295,#古香古食# 小叫花子七仔教你们荷叶叫花鸡喽！烤焦那一块好吃到舔手指说好微博也送福利的，转发评论里抽5位每人送视频里的莲蓬2斤（视频是在我中暑情况下拍的，头晕的天旋地转还要拍摄和操作还有烤火，迷糊的不行，视频里我泥和稀了，你们自己做要和干一些……）李子柒的秒拍视频 #古风# ,,"http://miaopai.video.weibocdn.com/q6k9gnrblx073lkf6S8U01040203D4Tk0E023?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982409&ssig=tysRGa8JEL&KID=unistore,video",,2016-09-01,iPhone 6,22453,2189,3833,古香古食,
四川,2970452952,李子柒,女,411,25616137,183,4013796685640182,#古香古食# 山珍（一）上方鸡枞。鸡枞菌，菌中之魁。在很多人眼里是比松茸还要珍贵的食材；上方，为金华火腿中肉质最好的部分。鸡枞吸收上方火腿的咸香后味道鲜美无比…#不可辜负的美食# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/S73NPk4dlx074q8jjFOE01040202yPKH0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982413&ssig=dGQnfR9rqt&KID=unistore,video",,2016-08-29,iPhone 6,15004,1210,1437,"古香古食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4012679834233207,这应该是我半辈子见过最奇葩的菌子…… ,https://ww4.sinaimg.cn/large/b10d83d8gw1f76z05a9p5j20qo0qon7a.jpg,,,2016-08-26,iPhone 6,11439,895,134,,
四川,2970452952,李子柒,女,411,25616137,183,4009955088726128,黄泉路上…三途河旁……秋天了…是彼岸花开的季节…大片的红…美到窒息……开到颓靡……“开一千年，落一千年，花叶永不相见。情不为因果，缘注定生死。” ,"https://ww3.sinaimg.cn/large/b10d83d8gw1f6y9z38vuoj20ud0qok75.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f6y9z5mlt0j20qo0qowot.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f6y9z8chshj20qo0rxto6.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6y9zbbb3xj20qo0zkaq1.jpg",,,2016-08-18,iPhone 6,15047,1423,784,,
四川,2970452952,李子柒,女,411,25616137,183,4009826772673063,因为喜欢荷花…所以连拍了三个关于荷的美食…所以，问题就来了……😂 ,https://ww1.sinaimg.cn/large/b10d83d8gw1f6xvcevd4wj20ku0b1ab5.jpg,,,2016-08-18,iPhone 6,8134,322,40,,
四川,2970452952,李子柒,女,411,25616137,183,4008309843746043,#古香古食# 炸荷花…爷爷做过下乡厨子，荷（合）花，有百年好合之意，所以第一次吃到是在村里人结婚的喜宴…的厨房里，爷爷做好后我趁他不注意偷吃了一个…外皮酥脆，荷花清香…这应该是记忆里的味道#不可辜负的美食# @鲜城  李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/eGy6tFQClx0741HE6pyM0104020228V80E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982413&ssig=WF2ewAVXXo&KID=unistore,video",,2016-08-14,iPhone 6,18002,1077,2545,"古香古食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4006569693957186,突然才发现，我现在会的很懂东西都是爷爷教的…记得小学五年级，全班同学没有一个人知道“卧冰求鲤”的典故，只有我知道。那也是很小的时候讲给我听的…他做过厨子、所以我有一半的厨艺是源自于他……还挺想他…… ,"https://ww4.sinaimg.cn/large/b10d83d8gw1f6nh4qgxszj21400midgv.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6nh4qzf4vj21400midkk.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f6nh4s4wt5j21400mite7.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6nh4q2yt4j212e0llwmh.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6nh4sl6gsj21400mi430.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f6nh4tvoe1j21400migqh.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6nh4udv8uj21400mijxz.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f6nh4vl58fj21400mi0x4.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f6nh4w3s6oj21400mites.jpg",,,2016-08-09,iPhone 6,8929,373,103,,
四川,2970452952,李子柒,女,411,25616137,183,4006534410982420,#古香古食#七夕节，又名乞巧节。相传在七月初七这一天，姑娘们穿上新衣向织女乞求智慧和巧艺。故名“乞巧”。乞巧节便要吃“巧食”也叫乞巧果子/七巧果。希望我们不单单记得今天是七夕情人节，更要记得它的传统文化和典故❤这才是真的#不可辜负的美食# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/DeOpKMG2lx073UwndHIA01040200pZ8a0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982413&ssig=0LYjymf7%2Ff&KID=unistore,video",,2016-08-09,iPhone 6,13090,785,1234,"古香古食,不可辜负的美食",鲜城
四川,2970452952,李子柒,女,411,25616137,183,4005433897141559,这世上哪有什么仙…… ,"https://ww1.sinaimg.cn/large/b10d83d8gw1f6jurrwivdj20fm08ut99.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f6jurqj1wkj20rs0fmq76.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6jusbg77bj21bb0qo4f1.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f6jut7f6vmj21210qogvn.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f6juruc86dj20fm08lgn2.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f6jutc1jnrj20qo0qo43n.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f6juu8nl34j20zk0qoqbb.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6jutnwr6rj21710qo157.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f6jutye4tmj20qo0qo7c4.jpg",,,2016-08-06,iPhone 6,8019,666,94,,
四川,2970452952,李子柒,女,411,25616137,183,4003764236705597,大鱼在梦境的缝隙里游过，凝望你沉睡的轮廓… ,"https://ww1.sinaimg.cn/large/b10d83d8gw1f6ej2sy4gxj20bp06i3yy.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f6ej2t971rj20bp06imy1.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6ej2shptej20bp06idg8.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6ej2tvoasj20qo0qo44u.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f6ej2v4ctuj20qo0qothz.jpg,https://ww1.sinaimg.cn/large/b10d83d8gw1f6ej2wgarqj20qo0qo0xw.jpg,https://ww4.sinaimg.cn/large/b10d83d8gw1f6ej2xibvfj20qo0qodmt.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f6ej2xr49ej20bp06ngm6.jpg,https://ww3.sinaimg.cn/large/b10d83d8gw1f6ej2yzp1jj20qo0zkal9.jpg",,,2016-08-01,iPhone 6,7298,309,94,,
四川,2970452952,李子柒,女,411,25616137,183,4000889939789780,#古香古食# 荷花茶，《本草纲目》记载：“荷花，清心凉血，祛热解毒。”本来三分钟就能剪完的视频我硬生生凑玩4分38，就是为了给@薛之谦 打歌！音乐《精灵王座》主题曲《我好像在哪见过你》单曲循环2礼拜了！一定要听。@薛之谦的小话筒 @薛之谦全球后援会  #不可辜负的美食# @鲜城 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/i9wEuwyilx073vHjzfEs01040200FOhL0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982413&ssig=eiP%2FfWGKf7&KID=unistore,video",,2016-07-24,iPhone 6,10940,745,1429,"古香古食,不可辜负的美食","薛之谦,薛之谦的小话筒,薛之谦全球后援会,鲜城"
四川,2970452952,李子柒,女,411,25616137,183,4000865864031736,独爱荷。 ,"https://ww2.sinaimg.cn/large/b10d83d8gw1f65a6idt8lj20qo0qon2h.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f65a6gvknjj20qo0qojxs.jpg,https://ww2.sinaimg.cn/large/b10d83d8gw1f65a6hvgvtj20qo0qowj9.jpg",,,2016-07-24,iPhone 6,6770,294,52,,
四川,2970452952,李子柒,女,411,25616137,183,3996788594072896,#古香古食# 如果有朋友过生日，不妨亲手为她/他做这个24K纯水果的西瓜蛋糕吧！绝对会是他们收到的最惊艳、最有创意的礼物。❤   （水印是改名字之前的，勿喷） @鲜城 #不可辜负的美食# 李子柒的秒拍视频 ,,"http://miaopai.video.weibocdn.com/pxZTyLfclx073dE1AZm801040200Jppu0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1592982417&ssig=rTKDfvsEHq&KID=unistore,video",,2016-07-13,iPhone 6,23726,1598,3304,"古香古食,不可辜负的美食",鲜城
